Date,Open,High,Low,Close,Adj Close,Var.Day(%),Class,Volume
2011-05-05,63609,64268,62973,63407,63407,-0.33,Baixa,2806000
2011-05-06,63422,64704,63422,64417,64417,1.59,Alta,2690000
2011-05-09,64416,64782,64150,64622,64622,0.32,Alta,1880800
2011-05-10,64622,65143,64619,64877,64877,0.39,Alta,1982600
2011-05-11,64877,64877,63622,63776,63776,-1.70,Baixa,2458400
2011-05-12,63772,64329,63125,64003,64003,0.36,Alta,2486800
2011-05-13,64003,64165,63063,63235,63235,-1.20,Baixa,2667400
2011-05-16,63233,63829,62676,62830,62830,-0.64,Baixa,2459600
2011-05-17,62830,63680,62414,63673,63673,1.34,Alta,2210800
2011-05-18,63675,64015,62830,62841,62841,-1.31,Baixa,2488000
2011-05-19,62844,63607,62225,62367,62367,-0.75,Baixa,2291200
2011-05-20,62370,63043,62086,62597,62597,0.37,Alta,2087000
2011-05-23,62597,62597,61659,62345,62345,-0.40,Baixa,1767600
2011-05-24,62350,63415,62350,63337,63337,1.59,Alta,2006400
2011-05-25,63329,63857,63025,63388,63388,0.08,Alta,1918600
2011-05-26,63389,64121,63232,64099,64099,1.12,Alta,2397000
2011-05-27,64101,64548,64092,64295,64295,0.31,Alta,1672000
2011-05-30,64295,64460,63915,63954,63954,-0.53,Baixa,629000
2011-05-31,63961,64620,63932,64620,64620,1.04,Alta,2428400
2011-06-01,64616,64674,63401,63411,63411,-1.87,Baixa,2158200
2011-06-02,63411,64218,63277,64218,64218,1.27,Alta,2135600
2011-06-03,64216,64979,63628,64341,64341,0.19,Alta,2155800
2011-06-06,64341,64512,62960,63068,63068,-1.98,Baixa,1822400
2011-06-07,63072,63784,63072,63218,63218,0.24,Alta,2089600
2011-06-08,63204,63354,62709,63033,63033,-0.29,Baixa,1805800
2011-06-09,63037,63773,62872,63469,63469,0.69,Alta,1946800
2011-06-10,63470,63478,62495,62697,62697,-1.22,Baixa,1688200
2011-06-13,62701,62968,62022,62023,62023,-1.08,Baixa,1397200
2011-06-14,62023,62697,62023,62205,62205,0.29,Alta,1762400
2011-06-15,62198,62198,61448,61604,61604,-0.97,Baixa,2668000
2011-06-16,61602,62040,60489,60881,60881,-1.17,Baixa,1991000
2011-06-17,60883,61268,60566,61060,61060,0.29,Alta,1974600
2011-06-20,61059,61571,60784,61168,61168,0.18,Alta,2019800
2011-06-21,61188,61543,61179,61424,61424,0.42,Alta,1696600
2011-06-22,61420,61859,61194,61194,61194,-0.37,Baixa,1863400
2011-06-24,61192,61459,60921,61017,61017,-0.29,Baixa,1449000
2011-06-27,61017,61456,60772,61217,61217,0.33,Alta,1634000
2011-06-28,61216,62309,61216,62303,62303,1.77,Alta,1796400
2011-06-29,62303,62625,62033,62334,62334,0.05,Alta,1873400
2011-06-30,62337,62574,61959,62404,62404,0.11,Alta,1814000
2011-07-01,62404,63455,62148,63394,63394,1.59,Alta,2376200
2011-07-04,63397,63891,63314,63891,63891,0.78,Alta,1000400
2011-07-05,63886,63886,63030,63039,63039,-1.33,Baixa,1937800
2011-07-06,63039,63039,62391,62565,62565,-0.75,Baixa,1612600
2011-07-07,62573,63206,62207,62207,62207,-0.57,Baixa,1865000
2011-07-08,62207,62207,61366,61513,61513,-1.12,Baixa,1670600
2011-07-11,61502,61502,60098,60224,60224,-2.10,Baixa,1773200
2011-07-12,60220,60516,59705,59705,59705,-0.86,Baixa,1946200
2011-07-13,59718,60847,59718,60670,60670,1.62,Alta,2284200
2011-07-14,60673,60685,59452,59679,59679,-1.63,Baixa,2363400
2011-07-15,59679,60104,59180,59478,59478,-0.34,Baixa,1960200
2011-07-18,59479,59479,58631,58838,58838,-1.08,Baixa,1956400
2011-07-19,58838,59394,58677,59082,59082,0.41,Alta,1888000
2011-07-20,59094,59552,59045,59120,59120,0.06,Alta,1946000
2011-07-21,59120,60441,59120,60263,60263,1.93,Alta,2159600
2011-07-22,60263,60696,60077,60270,60270,0.01,De Lado,1809600
2011-07-25,60264,60285,59640,59971,59971,-0.50,Baixa,1772400
2011-07-26,59972,60204,59261,59340,59340,-1.05,Baixa,2174800
2011-07-27,59336,59336,58169,58288,58288,-1.77,Baixa,2619000
2011-07-28,58297,59167,58290,58708,58708,0.72,Alta,2234000
2011-07-29,58703,58952,58009,58823,58823,0.20,Alta,2366400
2011-08-01,58823,59542,58168,58536,58536,-0.49,Baixa,2109400
2011-08-02,58526,58673,57259,57311,57311,-2.09,Baixa,2696200
2011-08-03,57318,57352,55249,56017,56017,-2.26,Baixa,3491800
2011-08-04,55999,55999,52629,52811,52811,-5.72,Baixa,4455400
2011-08-05,52811,53866,51153,52949,52949,0.26,Alta,4320600
2011-08-08,52938,52938,47793,48668,48668,-8.09,Baixa,4894600
2011-08-09,48671,51151,48666,51151,51151,5.10,Alta,5268200
2011-08-10,51151,52164,49947,51395,51395,0.48,Alta,4358800
2011-08-11,51398,53724,51398,53343,53343,3.79,Alta,4066000
2011-08-12,53344,53643,52650,53473,53473,0.24,Alta,3269800
2011-08-15,53478,54968,53474,54652,54652,2.20,Alta,2540600
2011-08-16,54651,54651,53539,54324,54324,-0.60,Baixa,2464600
2011-08-17,54324,55073,53828,55073,55073,1.38,Alta,3160600
2011-08-18,55037,55037,52246,53134,53134,-3.52,Baixa,3120400
2011-08-19,53135,53601,52336,52448,52448,-1.29,Baixa,2577200
2011-08-22,52472,53552,52397,52440,52440,-0.02,De Lado,2140800
2011-08-23,52440,53787,51853,53787,53787,2.57,Alta,2679000
2011-08-24,53787,54279,52993,53796,53796,0.02,De Lado,2492200
2011-08-25,53796,54155,52677,52953,52953,-1.57,Baixa,2381200
2011-08-26,52955,53598,51971,53351,53351,0.75,Alta,2223000
2011-08-29,53356,55027,53356,54861,54861,2.83,Alta,2293800
2011-08-30,54861,55768,54425,55385,55385,0.96,Alta,2343400
2011-08-31,55399,56495,55399,56495,56495,2.00,Alta,2940000
2011-09-01,56498,58589,56498,58118,58118,2.87,Alta,4013600
2011-09-02,58114,58114,56302,56532,56532,-2.73,Baixa,3147400
2011-09-05,56521,56521,54818,54998,54998,-2.71,Baixa,1609000
2011-09-06,54998,56676,54121,56607,56607,2.93,Alta,2846800
2011-09-08,56609,58242,56609,57624,57624,1.80,Alta,2757000
2011-09-09,57614,57614,55528,55778,55778,-3.20,Baixa,2481800
2011-09-12,55773,55792,54310,55685,55685,-0.17,Baixa,2376200
2011-09-13,55690,56336,55166,55544,55544,-0.25,Baixa,2099400
2011-09-14,55544,56776,55090,56286,56286,1.34,Alta,2836200
2011-09-15,56287,57161,56196,56381,56381,0.17,Alta,2136800
2011-09-16,56381,57210,56257,57210,57210,1.47,Alta,1970000
2011-09-19,57208,57208,56060,57103,57103,-0.19,Baixa,2328200
2011-09-20,57105,57620,56379,56379,56379,-1.27,Baixa,2677000
2011-09-21,56381,57600,55915,55982,55982,-0.70,Baixa,2777000
2011-09-22,55981,55981,52706,53280,53280,-4.83,Baixa,3603600
2011-09-23,53273,53855,52754,53230,53230,-0.09,Baixa,2689200
2011-09-26,53243,53873,52399,53748,53748,0.97,Alta,2143200
2011-09-27,53751,54992,53751,53920,53920,0.32,Alta,2454200
2011-09-28,53921,54796,53258,53270,53270,-1.21,Baixa,2340800
2011-09-29,53276,54207,52849,53385,53385,0.22,Alta,2304800
2011-09-30,53385,53385,51897,52324,52324,-1.99,Baixa,3072600
2011-10-03,52319,52319,50792,50792,50792,-2.93,Baixa,3112400
2011-10-04,50790,50790,49433,50686,50686,-0.21,Baixa,4038800
2011-10-05,50683,51199,50209,51014,51014,0.65,Alta,2830400
2011-10-06,51016,52729,51016,52290,52290,2.50,Alta,3145600
2011-10-07,52290,52891,50902,51244,51244,-2.00,Baixa,2627200
2011-10-10,51244,53294,51244,53273,53273,3.96,Alta,2180600
2011-10-11,53271,54113,52820,53838,53838,1.06,Alta,2845400
2011-10-13,53836,54751,53308,54601,54601,1.42,Alta,3574200
2011-10-14,54603,55179,54447,55030,55030,0.79,Alta,2323200
2011-10-17,55021,55021,53536,53911,53911,-2.03,Baixa,2366200
2011-10-18,53915,55225,53188,55032,55032,2.08,Alta,2540000
2011-10-19,55037,55244,54483,54966,54966,-0.12,Baixa,2430800
2011-10-20,54953,54953,53610,54010,54010,-1.74,Baixa,2282800
2011-10-21,54014,55504,54014,55255,55255,2.31,Alta,2151200
2011-10-24,55259,57226,55259,56892,56892,2.96,Alta,2656000
2011-10-25,56885,56885,55770,56286,56286,-1.07,Baixa,2262800
2011-10-26,56306,57334,56249,57144,57144,1.52,Alta,2172400
2011-10-27,57146,59901,57146,59270,59270,3.72,Alta,3665800
2011-10-28,59270,59668,58760,59513,59513,0.41,Alta,2388000
2011-10-31,59513,59513,58094,58338,58338,-1.97,Baixa,2258000
2011-11-01,58300,58300,56099,57323,57323,-1.74,Baixa,2827600
2011-11-03,57327,58481,57327,58196,58196,1.52,Alta,2445800
2011-11-04,58186,58804,57547,58670,58670,0.81,Alta,1946600
2011-11-07,58670,59440,58645,59199,59199,0.90,Alta,1869400
2011-11-08,59205,59616,58505,59026,59026,-0.29,Baixa,1934000
2011-11-09,59011,59011,57201,57550,57550,-2.50,Baixa,2623000
2011-11-10,57561,58314,57294,57322,57322,-0.40,Baixa,1959000
2011-11-11,57325,58747,57325,58547,58547,2.14,Alta,2136400
2011-11-14,58539,58717,58013,58258,58258,-0.49,Baixa,1791000
2011-11-16,58256,58877,57784,58560,58560,0.52,Alta,2703800
2011-11-17,58550,58555,56663,56989,56989,-2.68,Baixa,3054600
2011-11-18,56989,57477,56418,56731,56731,-0.45,Baixa,2297200
2011-11-21,56722,56722,55505,56285,56285,-0.79,Baixa,2894800
2011-11-22,56290,56570,55609,55878,55878,-0.72,Baixa,2681600
2011-11-23,55879,55879,54813,54972,54972,-1.62,Baixa,2429400
2011-11-24,54978,55519,54537,55280,55280,0.56,Alta,1410200
2011-11-25,55271,55610,54742,54894,54894,-0.70,Baixa,1815000
2011-11-28,54899,56444,54899,56017,56017,2.05,Alta,2271000
2011-11-29,56028,56364,55300,55300,55300,-1.28,Baixa,2822000
2011-11-30,55307,57592,55307,56875,56875,2.85,Alta,4893000
2011-12-01,56876,58302,56876,58143,58143,2.23,Alta,3297000
2011-12-02,58147,58980,57618,57886,57886,-0.44,Baixa,2985600
2011-12-05,57894,59245,57894,58910,58910,1.77,Alta,2535200
2011-12-06,58910,59576,58497,59536,59536,1.06,Alta,2178000
2011-12-07,59534,59535,58581,58663,58663,-1.47,Baixa,2171800
2011-12-08,58664,59217,57260,57455,57455,-2.06,Baixa,2720800
2011-12-09,57455,58540,57455,58236,58236,1.36,Alta,1946400
2011-12-12,58235,58235,56839,57347,57347,-1.53,Baixa,2502200
2011-12-13,57355,58153,57333,57495,57495,0.26,Alta,2901200
2011-12-14,57495,57495,56647,56647,56647,-1.47,Baixa,4140400
2011-12-15,56647,57332,56232,56331,56331,-0.56,Baixa,2605800
2011-12-16,56334,56823,56087,56097,56097,-0.42,Baixa,2440000
2011-12-19,56100,56376,55298,55298,55298,-1.42,Baixa,2833400
2011-12-20,55301,56865,55301,56865,56865,2.83,Alta,3233000
2011-12-21,56865,56865,56046,56653,56653,-0.37,Baixa,2264400
2011-12-22,56656,57459,56557,57348,57348,1.23,Alta,2289000
2011-12-23,57348,57792,57348,57701,57701,0.62,Alta,1767200
2011-12-26,57702,57856,57669,57669,57669,-0.06,Baixa,0
2011-12-27,57666,58111,57611,58005,58005,0.58,Alta,1616600
2011-12-28,58006,58010,56447,56534,56534,-2.54,Baixa,1612000
2011-12-29,56534,56945,56313,56754,56754,0.39,Alta,2779200
2012-01-02,56755,57993,56649,57829,57829,1.89,Alta,2614600
2012-01-03,57836,59288,57836,59265,59265,2.48,Alta,3083000
2012-01-04,59263,59519,58558,59365,59365,0.17,Alta,2252000
2012-01-05,59354,59354,57963,58546,58546,-1.38,Baixa,2351200
2012-01-06,58565,59261,58355,58600,58600,0.09,Alta,1659200
2012-01-09,58601,59220,58599,59083,59083,0.82,Alta,2244600
2012-01-10,59090,60112,59090,59806,59806,1.22,Alta,2689200
2012-01-11,59799,60094,59423,59962,59962,0.26,Alta,2245200
2012-01-12,59966,60504,59586,59921,59921,-0.07,Baixa,2145600
2012-01-13,59918,59918,58874,59147,59147,-1.29,Baixa,5624200
2012-01-16,59146,59982,59146,59956,59956,1.37,Alta,1705000
2012-01-17,59961,60891,59961,60646,60646,1.15,Alta,2524200
2012-01-18,60643,61723,60610,61723,61723,1.78,Alta,2757800
2012-01-19,61726,62181,61566,61927,61927,0.33,Alta,2843400
2012-01-20,61932,62312,61593,62312,62312,0.62,Alta,2246400
2012-01-23,62312,62693,61908,62386,62386,0.12,Alta,2376000
2012-01-24,62386,62536,61667,62486,62486,0.16,Alta,2731000
2012-01-26,62486,63805,62485,62953,62953,0.75,Alta,3174000
2012-01-27,62955,63263,62769,62904,62904,-0.08,Baixa,2218200
2012-01-30,62902,62902,61989,62770,62770,-0.21,Baixa,2197600
2012-01-31,62772,63394,62664,63072,63072,0.48,Alta,3437800
2012-02-01,63085,64567,63085,64567,64567,2.37,Alta,3904000
2012-02-02,64569,64855,64224,64593,64593,0.04,Alta,3107600
2012-02-03,64589,65619,64137,65217,65217,0.97,Alta,3059800
2012-02-06,65217,65229,64743,65224,65224,0.01,De Lado,1919600
2012-02-07,65213,65944,64801,65917,65917,1.06,Alta,2722000
2012-02-08,65918,66383,65647,65831,65831,-0.13,Baixa,2887000
2012-02-09,65831,66324,65189,65530,65530,-0.46,Baixa,2688400
2012-02-10,65525,65525,63880,63998,63998,-2.34,Baixa,3501400
2012-02-13,63999,65713,63999,65692,65692,2.65,Alta,2619200
2012-02-14,65699,65855,64826,65039,65039,-0.99,Baixa,2738200
2012-02-15,65041,66004,65041,65368,65368,0.51,Alta,3825400
2012-02-16,65364,66161,64798,66142,66142,1.18,Alta,3068400
2012-02-17,66158,66562,65823,66204,66204,0.09,Alta,2352600
2012-02-23,66084,66329,65590,65820,65820,-0.58,Baixa,2322800
2012-02-24,65820,66335,65820,65943,65943,0.19,Alta,2119800
2012-02-27,65938,65954,65068,65241,65241,-1.06,Baixa,2226000
2012-02-28,65245,66152,65240,65959,65959,1.10,Alta,2717000
2012-02-29,65970,66662,65533,65812,65812,-0.22,Baixa,3345400
2012-03-01,65812,66931,65812,66810,66810,1.52,Alta,2328800
2012-03-02,66810,67791,66810,67782,67782,1.45,Alta,2557000
2012-03-05,67782,67782,66756,66964,66964,-1.21,Baixa,2315800
2012-03-06,66962,66962,64892,65114,65114,-2.76,Baixa,2742600
2012-03-07,65123,66053,65123,66017,66017,1.39,Alta,2683400
2012-03-08,66032,67272,66032,66908,66908,1.35,Alta,2890800
2012-03-09,66908,67419,66679,66704,66704,-0.30,Baixa,2253600
2012-03-12,66687,66687,65965,66385,66385,-0.48,Baixa,2149800
2012-03-13,66386,68420,66386,68394,68394,3.03,Alta,3165200
2012-03-14,68386,68970,67797,68257,68257,-0.20,Baixa,2732800
2012-03-15,68259,68259,67458,67749,67749,-0.74,Baixa,2295200
2012-03-16,67749,68153,67505,67684,67684,-0.10,Baixa,2408600
2012-03-19,67685,68159,67547,67730,67730,0.07,Alta,2143600
2012-03-20,67725,67725,66704,67296,67296,-0.64,Baixa,2071400
2012-03-21,67297,67436,66762,66860,66860,-0.65,Baixa,1981000
2012-03-22,66860,66860,65534,65828,65828,-1.54,Baixa,2676200
2012-03-23,65831,66253,65576,65813,65813,-0.02,De Lado,2524800
2012-03-26,65818,66776,65818,66685,66685,1.32,Alta,2010800
2012-03-27,66683,66968,65925,66037,66037,-0.97,Baixa,2723000
2012-03-28,66032,66032,64819,65079,65079,-1.45,Baixa,2883000
2012-03-29,65074,65074,64096,64872,64872,-0.32,Baixa,2895600
2012-03-30,64875,65363,64245,64511,64511,-0.56,Baixa,3155800
2012-04-02,64515,65593,64199,65216,65216,1.09,Alta,2966600
2012-04-03,65218,65530,64015,64284,64284,-1.43,Baixa,2773600
2012-04-04,64301,64301,63450,63529,63529,-1.17,Baixa,2739600
2012-04-05,63518,64299,63384,63691,63691,0.26,Alta,2294800
2012-04-09,63690,63690,62462,62923,62923,-1.21,Baixa,1788200
2012-04-10,62922,62922,61344,61738,61738,-1.88,Baixa,3094000
2012-04-11,61741,62356,61291,61293,61293,-0.72,Baixa,2952600
2012-04-12,61300,63061,61300,63058,63058,2.88,Alta,3115800
2012-04-13,63039,63039,61778,62106,62106,-1.51,Baixa,2959600
2012-04-16,62120,62688,61465,61955,61955,-0.24,Baixa,2316600
2012-04-17,61959,62961,61959,62699,62699,1.20,Alta,2704600
2012-04-18,62696,63243,62429,63010,63010,0.50,Alta,4053800
2012-04-19,63007,63274,62478,62618,62618,-0.62,Baixa,2358200
2012-04-20,62620,63369,62431,62494,62494,-0.20,Baixa,2285200
2012-04-23,62494,62494,60897,61539,61539,-1.53,Baixa,2533400
2012-04-24,61537,62001,61380,61971,61971,0.70,Alta,2377000
2012-04-25,61989,62441,61328,61750,61750,-0.36,Baixa,3307200
2012-04-26,61750,62282,61033,62198,62198,0.73,Alta,3130000
2012-04-27,62203,62486,61667,61691,61691,-0.82,Baixa,2547600
2012-04-30,61691,61900,61231,61820,61820,0.21,Alta,1963200
2012-05-02,61820,62502,61594,62424,62424,0.98,Alta,2955600
2012-05-03,62427,62783,61731,62104,62104,-0.51,Baixa,3036000
2012-05-04,62104,62167,60438,60821,60821,-2.07,Baixa,4961600
2012-05-07,60802,61299,60391,61220,61220,0.66,Alta,3370400
2012-05-08,61218,61218,59871,60365,60365,-1.40,Baixa,3091200
2012-05-09,60346,60346,59199,59786,59786,-0.96,Baixa,3261600
2012-05-10,59796,60752,59637,59702,59702,-0.14,Baixa,2701400
2012-05-11,59703,60340,59138,59445,59445,-0.43,Baixa,2532400
2012-05-14,59443,59443,57539,57540,57540,-3.20,Baixa,3047400
2012-05-15,57540,58024,56145,56238,56238,-2.26,Baixa,4189200
2012-05-16,56245,57693,55415,55888,55888,-0.62,Baixa,4327600
2012-05-17,55886,56296,54038,54038,54038,-3.31,Baixa,3709800
2012-05-18,54032,54914,53856,54513,54513,0.88,Alta,4306200
2012-05-21,54516,56678,54516,56590,56590,3.81,Alta,3569000
2012-05-22,56586,56586,54886,55039,55039,-2.74,Baixa,3667400
2012-05-23,55039,55052,53028,54619,54619,-0.76,Baixa,4334000
2012-05-24,54620,54820,53176,54063,54063,-1.02,Baixa,4013800
2012-05-25,54062,54970,53847,54463,54463,0.74,Alta,2988400
2012-05-28,54467,55609,54467,55213,55213,1.38,Alta,1857200
2012-05-29,55214,55763,54554,54633,54633,-1.05,Baixa,3048000
2012-05-30,54632,54632,53382,53798,53798,-1.53,Baixa,3298400
2012-05-31,53805,54509,53090,54490,54490,1.29,Alta,4826000
2012-06-01,54488,54488,53087,53403,53403,-1.99,Baixa,2986400
2012-06-04,53408,53960,53367,53417,53417,0.03,De Lado,2360000
2012-06-05,53413,53917,52481,52481,52481,-1.75,Baixa,2530000
2012-06-06,52486,54195,52486,54156,54156,3.19,Alta,3542000
2012-06-08,54150,54432,53685,54430,54430,0.51,Alta,2627600
2012-06-11,54434,55401,53905,54001,54001,-0.79,Baixa,2736600
2012-06-12,54001,55049,53906,55049,55049,1.94,Alta,3894600
2012-06-13,55041,55989,54523,55651,55651,1.09,Alta,4187800
2012-06-14,55641,55769,54952,55352,55352,-0.54,Baixa,3299200
2012-06-15,55349,56105,55203,56105,56105,1.36,Alta,3900800
2012-06-18,56066,56579,55486,56195,56195,0.16,Alta,2960600
2012-06-19,56210,57567,56210,57195,57195,1.78,Alta,3658800
2012-06-20,57196,57611,56529,57167,57167,-0.05,Baixa,3202000
2012-06-21,57162,57218,55505,55505,55505,-2.91,Baixa,2601800
2012-06-22,55518,56019,55083,55440,55440,-0.12,Baixa,2476800
2012-06-25,55406,55406,53694,53805,53805,-2.95,Baixa,2160000
2012-06-26,53806,54193,53398,53837,53837,0.06,Alta,2707000
2012-06-27,53837,54006,53084,53109,53109,-1.35,Baixa,3825800
2012-06-28,53107,53306,52271,52652,52652,-0.86,Baixa,3531600
2012-06-29,52656,54355,52656,54355,54355,3.23,Alta,3744800
2012-07-02,54355,54754,53961,54693,54693,0.62,Alta,2874200
2012-07-03,54704,56228,54704,55780,55780,1.99,Alta,4064400
2012-07-04,55780,56322,55485,56077,56077,0.53,Alta,1718400
2012-07-05,56083,56943,55828,56379,56379,0.54,Alta,3128600
2012-07-06,56376,56376,54967,55394,55394,-1.75,Baixa,2701800
2012-07-10,55392,55588,53668,53706,53706,-3.05,Baixa,3467800
2012-07-11,53708,54135,53233,53569,53569,-0.26,Baixa,2970600
2012-07-12,53564,53616,52489,53421,53421,-0.28,Baixa,3047600
2012-07-13,53422,54428,53420,54331,54331,1.70,Alta,2784600
2012-07-16,54316,54418,53216,53402,53402,-1.71,Baixa,2821800
2012-07-17,53403,54037,53119,53909,53909,0.95,Alta,2519400
2012-07-18,53909,54588,53551,54583,54583,1.25,Alta,2296200
2012-07-19,54588,55491,54588,55347,55347,1.40,Alta,2879200
2012-07-20,55337,55337,54138,54195,54195,-2.08,Baixa,2865000
2012-07-23,54183,54183,52213,53034,53034,-2.14,Baixa,2807800
2012-07-24,53038,53416,52399,52639,52639,-0.74,Baixa,2762600
2012-07-25,52658,53233,52346,52608,52608,-0.06,Baixa,2216000
2012-07-26,52638,54126,52638,54003,54003,2.65,Alta,3017600
2012-07-27,54024,57046,54024,56553,56553,4.72,Alta,4674400
2012-07-30,56551,57241,56090,57241,57241,1.22,Alta,2965600
2012-07-31,57243,57466,56097,56097,56097,-2.00,Baixa,692000
2012-08-01,56091,56385,55425,55623,55623,-0.84,Baixa,598200
2012-08-02,56289,56289,55239,55520,55520,-0.19,Baixa,2838000
2012-08-03,55524,57399,55524,57255,57255,3.13,Alta,3577400
2012-08-06,57255,58996,56893,58345,58345,1.90,Alta,3613400
2012-08-07,58343,59316,57679,57726,57726,-1.06,Baixa,3447200
2012-08-08,57723,58964,57603,58951,58951,2.12,Alta,3233200
2012-08-09,58950,59202,58115,58797,58797,-0.26,Baixa,2863000
2012-08-10,58774,59365,58128,59281,59281,0.82,Alta,3080000
2012-08-13,59281,59543,58601,59123,59123,-0.27,Baixa,2539200
2012-08-14,59123,59605,57904,58083,58083,-1.76,Baixa,3533800
2012-08-15,58083,58375,57630,58189,58189,0.18,Alta,4578200
2012-08-16,58190,59544,58190,59446,59446,2.16,Alta,3477000
2012-08-17,59443,59822,58944,59082,59082,-0.61,Baixa,2954200
2012-08-20,59083,59462,58629,59283,59283,0.34,Alta,3001200
2012-08-21,59298,60209,58684,58918,58918,-0.62,Baixa,3926400
2012-08-22,58918,59585,58443,59381,59381,0.79,Alta,3708800
2012-08-23,59382,59382,58145,58512,58512,-1.46,Baixa,3342000
2012-08-24,58511,58750,57833,58426,58426,-0.15,Baixa,3212600
2012-08-27,58424,58462,57853,58111,58111,-0.54,Baixa,2344200
2012-08-28,58109,58745,57976,58406,58406,0.51,Alta,2728200
2012-08-29,58414,58553,57061,57369,57369,-1.78,Baixa,4106200
2012-08-30,57366,57508,56901,57256,57256,-0.20,Baixa,3132600
2012-08-31,57257,57835,56719,57061,57061,-0.34,Baixa,5747200
2012-09-03,57065,57457,56954,57281,57281,0.39,Alta,2317000
2012-09-04,57272,57272,56203,56234,56234,-1.83,Baixa,3236000
2012-09-05,56236,56904,56236,56864,56864,1.12,Alta,3313000
2012-09-06,56868,58328,56868,58321,58321,2.56,Alta,3620600
2012-09-10,58325,59421,58325,58404,58404,0.14,Alta,3513600
2012-09-11,58405,59515,58404,59423,59423,1.74,Alta,3854800
2012-09-12,59429,60136,59205,59922,59922,0.84,Alta,4849800
